field_1,field_2,field_3
115.739798114582953,-32.049052041097568,-10.114000000000001
115.739799787157366,-32.049050560276399,-10.108000000000001
115.739800706846452,-32.049051462477586,-10.189000000000000
115.739802420915780,-32.049050045214415,-10.170000000000000
115.739803204911695,-32.049050801733976,-10.270000000000000
115.739804396481674,-32.049051959220122,-10.310000000000000
115.739805974981422,-32.049050387255754,-10.317000000000000
115.739807083066950,-32.049051453704031,-10.368000000000000
115.739809507496062,-32.049050756145071,-10.458000000000000
115.739810469174699,-32.049051685825994,-10.528000000000000
115.739812328909125,-32.049050459447365,-10.484999999999999
115.739813196636845,-32.049051288965586,-10.569000000000001
115.739814116573314,-32.049052173127549,-10.641999999999999
115.739825497206553,-32.049050238555139,-10.766000000000000
115.739826479941968,-32.049051177466069,-10.821000000000000
115.739827535819018,-32.049052189270419,-10.861000000000001
115.739829548759104,-32.049050603583325,-10.845000000000001
115.739830562893943,-32.049051569868745,-10.891999999999999
115.739833525439366,-32.049051021991723,-10.913000000000000
115.739834581440107,-32.049052024776472,-10.948000000000000
115.739836857648825,-32.049050549956036,-10.891000000000000
115.739837725376788,-32.049051379474086,-10.957000000000001
115.739838802434150,-32.049052391488928,-10.984999999999999
115.739840973236426,-32.049050879537340,-10.932000000000000
115.739841945629124,-32.049051800303765,-10.977000000000000
115.739844212112942,-32.049050262241032,-10.927000000000000
115.739845142763414,-32.049051137488526,-10.976000000000001
115.739846073290266,-32.049052021755557,-11.025000000000000
115.739848159989805,-32.049050463863814,-10.981000000000000
115.739859757369786,-32.049050488953156,-10.003000000000000
115.739860447538803,-32.049051136290167,-10.077999999999999
115.739861263181851,-32.049051902144782,-10.125000000000000
115.739863812630958,-32.049050583393608,-10.005000000000001
115.739864054595927,-32.049050703069319,-11.170000000000000
115.739863888492138,-32.049050457856836,-12.053000000000001
115.739864555008722,-32.049051285374354,-10.064000000000000
115.739864377944016,-32.049051067115244,-10.580000000000000
115.739864294706706,-32.049050958038329,-10.850000000000000
115.739864629881012,-32.049051231994000,-11.292999999999999
115.739864400360332,-32.049050977130271,-11.630000000000001
115.739864380539899,-32.049050877704602,-12.532000000000000
115.739864443585986,-32.049050914414515,-12.836000000000000
115.739865353427305,-32.049051762392622,-12.904999999999999
115.739866304887315,-32.049052664909198,-12.960000000000001
115.739868380996441,-32.049051106911826,-12.894000000000000
115.739869248971942,-32.049051918390560,-12.973000000000001
115.739870127413909,-32.049052738994163,-13.051000000000000
115.739872099847162,-32.049051017591907,-13.013000000000000
115.739872926080423,-32.049051783551739,-13.109000000000000
115.739873762656543,-32.049052567655956,-13.201000000000001
115.739875610480951,-32.049050664599186,-13.238000000000000
115.739876436590620,-32.049051439578548,-13.337000000000000
115.739877294099713,-32.049052241932408,-13.428000000000001
115.739879913229103,-32.049051248621851,-13.548000000000000
115.739880833413451,-32.049052114744235,-13.619000000000000
115.739883432846014,-32.049051012988386,-13.763000000000000
115.739884363496870,-32.049051888235596,-13.835000000000001
115.739885262624711,-32.049052745127852,-13.917000000000000
115.739887139746912,-32.049051022777867,-13.927000000000000
115.739888038874767,-32.049051879670088,-14.013000000000000
115.739889000925075,-32.049052782291767,-14.079000000000001
115.739890923127035,-32.049050861932628,-14.115000000000000
115.739891843187877,-32.049051737074514,-14.199999999999999
115.739892815457495,-32.049052666860113,-14.260999999999999
115.739894714501389,-32.049050890603226,-14.273999999999999
115.739895697361135,-32.049051820494093,-14.333000000000000
115.739896669630781,-32.049052750279657,-14.397000000000000
115.739898642805215,-32.049050974759666,-14.379000000000000
115.739899646474342,-32.049051931919728,-14.427000000000000
115.739900618744031,-32.049052861705263,-14.494000000000000
115.739902603002932,-32.049051050212277,-14.494999999999999
115.739903669347328,-32.049052071140864,-14.509000000000000
115.739904652207159,-32.049053001031638,-14.576000000000001
115.739906614420534,-32.049051252464920,-14.544000000000000
115.739907659708393,-32.049052264163350,-14.564000000000000
115.739910519072026,-32.049051516801534,-14.593999999999999
115.739911574826436,-32.049052537624753,-14.608000000000001
115.739914455741030,-32.049051763414745,-14.632999999999999
115.739915521838341,-32.049052802382327,-14.630000000000001
115.739917292317486,-32.049051133096427,-14.637000000000000
115.739761615422239,-32.049048232274842,-8.952999999999999
115.739764929129876,-32.049048337387227,-8.999000000000001
115.739766004950127,-32.049049439598200,-9.087000000000000
115.739767864437809,-32.049048231259327,-9.065000000000000
115.739769076198485,-32.049049461112809,-9.137000000000000
115.739770772055053,-32.049047827170199,-9.147000000000000
115.739772098699603,-32.049049175436053,-9.204000000000001
115.739773993048018,-32.049047741924085,-9.185000000000000
115.739775184123104,-32.049048935488720,-9.255000000000001
115.739777068375886,-32.049047465793222,-9.240000000000000
115.739778478752186,-32.049048887057751,-9.282999999999999
115.739780478012378,-32.049047526755018,-9.253000000000000
115.739781115477626,-32.049048155526911,-9.379000000000000
115.739782170859627,-32.049049203409837,-9.458000000000000
115.739783960914167,-32.049047651590648,-9.452999999999999
115.739785037229126,-32.049048717723238,-9.528000000000000
115.739787640329922,-32.049048121169719,-9.606000000000000
115.739788768977263,-32.049049232926485,-9.670999999999999
115.739790516918561,-32.049047662646927,-9.664000000000000
115.739791833715046,-32.049048956689980,-9.704000000000001
115.739794226497551,-32.049048249795888,-9.803000000000001
115.739795250603947,-32.049049261284637,-9.875000000000000
115.739796891778937,-32.049047753088992,-9.872999999999999
115.739797916132630,-32.049048746538610,-9.945000000000000
115.739798731527870,-32.049049530432725,-10.042999999999999
115.739800393141294,-32.049048076564937,-10.031000000000001
115.739801511569553,-32.049049161157654,-10.087999999999999
115.739804051624233,-32.049048527893845,-10.167999999999999
115.739804835620149,-32.049049284413393,-10.268000000000001
115.739806569880614,-32.049047939517187,-10.247000000000000
115.739807479474109,-32.049048805534802,-10.327999999999999
115.739808493485071,-32.049049780839944,-10.394000000000000
115.739827562231767,-32.049048716531388,-10.741000000000000
115.739828513691364,-32.049049619048233,-10.801000000000000
115.739830629318178,-32.049048268922377,-10.750000000000000
115.739831643576608,-32.049049226188238,-10.798999999999999
115.739832594912656,-32.049050137724599,-10.853999999999999
115.739835027871138,-32.049048817815894,-10.771000000000001
115.739835885379819,-32.049049620170024,-10.843000000000000
115.739837961860218,-32.049048035114495,-10.810000000000000
115.739839070316975,-32.049049074503841,-10.834000000000000
115.739839948511403,-32.049049913146739,-10.898000000000000
115.739842288260519,-32.049048438957904,-10.837000000000000
115.739843250186695,-32.049049350599468,-10.882999999999999
115.739846162871984,-32.049048576706866,-10.912000000000001
115.739847124921837,-32.049049479328865,-10.955000000000000
115.739850144496899,-32.049048634332571,-10.968000000000000
115.739862735696946,-32.049049562359436,-10.016999999999999
115.739863698365042,-32.049050419883542,-10.497999999999999
115.739863638038528,-32.049050184743407,-12.426000000000000
115.739865386967537,-32.049048542306359,-10.068000000000000
115.739866066793695,-32.049049171498950,-10.145000000000000
115.739865806120818,-32.049048871221608,-10.685000000000000
115.739866611173838,-32.049049636970906,-10.739000000000001
115.739865577094605,-32.049048580279660,-11.526000000000000
115.739866371928329,-32.049049318865016,-11.601000000000001
115.739865849593713,-32.049048790466749,-12.026999999999999
115.739865379715027,-32.049048298673107,-12.459000000000000
115.739866122216412,-32.049048991634272,-12.565000000000000
115.739866822975557,-32.049049639076543,-12.690000000000000
115.739866903246110,-32.049049964622753,-10.185000000000000
115.739866935634439,-32.049049919840840,-10.916000000000000
115.739867513020982,-32.049050295433084,-12.816000000000001
115.739868991799483,-32.049048271437350,-10.867000000000001
115.739869673850734,-32.049048738277932,-12.728000000000000
115.739870458218036,-32.049049467738428,-12.829000000000001
115.739871294794114,-32.049050251842658,-12.916000000000000
115.739873726021486,-32.049049058206954,-11.218999999999999
115.739873851742757,-32.049049158685435,-11.470000000000001
115.739874166107754,-32.049049405371846,-11.983000000000001
115.739873477174811,-32.049048667839358,-12.850000000000000
115.739874073392883,-32.049049215013667,-13.013000000000000
115.739874763561986,-32.049049862350614,-13.151000000000000
115.739877058848791,-32.049048541072423,-13.372999999999999
115.739878104259901,-32.049049543751522,-13.398000000000000
115.739879014101334,-32.049050391729551,-13.472000000000000
115.739880683006675,-32.049048405706948,-13.541000000000000
115.739881582258050,-32.049049253579675,-13.622000000000000
115.739882481509454,-32.049050101452387,-13.702999999999999
115.739885226483665,-32.049049199600645,-13.805000000000000
115.739886157010886,-32.049050083867385,-13.878000000000000
115.739889009740097,-32.049049047775036,-13.981999999999999
115.739889940267375,-32.049049932041754,-14.060000000000000
115.739892811704479,-32.049049076550958,-14.131000000000000
115.739893752698265,-32.049049969942502,-14.210000000000001
115.739896614657766,-32.049049033170341,-14.292000000000000
115.739897587051004,-32.049049953936354,-14.359999999999999
115.739900606378413,-32.049049126977955,-14.394000000000000
115.739901578648073,-32.049050056763477,-14.459000000000000
115.739904533940489,-32.049049265251533,-14.483000000000001
115.739905579351941,-32.049050267930433,-14.509000000000000
115.739908428249038,-32.049049511443826,-14.544000000000000
115.739909484126983,-32.049050523247509,-14.564000000000000
115.739911330220124,-32.049048746463988,-14.565000000000000
115.739912365041562,-32.049049749037550,-14.589000000000000
115.739913431138802,-32.049050788005147,-14.595000000000001
115.739915191151482,-32.049049109594442,-14.605000000000000
115.739916246905906,-32.049050130417633,-14.615000000000000
115.739918999132470,-32.049049472198391,-14.660000000000000
115.739759087854694,-32.049045636221521,-8.800000000000001
115.739760560534975,-32.049047148313527,-8.858000000000001
115.739762578997571,-32.049045932534533,-8.835000000000001
115.739763456325889,-32.049046834314822,-8.946999999999999
115.739765315813543,-32.049045625975992,-8.926000000000000
115.739766485584667,-32.049046828349667,-9.007000000000000
115.739768463293942,-32.049045494895218,-8.987000000000000
115.739769727263266,-32.049046779392462,-9.055999999999999
115.739771496261397,-32.049045218343316,-9.051000000000000
115.739772666403468,-32.049046393658259,-9.128000000000000
115.739775856367856,-32.049046253978915,-9.172000000000001
115.739778743670215,-32.049045786542145,-9.244999999999999
115.739781714209741,-32.049045428182275,-9.307000000000000
115.739783082967506,-32.049046794908271,-9.353000000000000
115.739785717467655,-32.049046225729306,-9.430999999999999
115.739786668432316,-32.049047164324676,-9.520000000000000
115.739788447772995,-32.049045621419666,-9.509000000000000
115.739789482345799,-32.049046642033318,-9.587000000000000
115.739792261522041,-32.049046335895326,-9.641999999999999
115.739793223076845,-32.049047274595928,-9.725000000000000
115.739795020754315,-32.049045939351160,-9.702000000000000
115.739796086973797,-32.049046969300157,-9.772000000000000
115.739797518572217,-32.049045296646781,-9.789000000000000
115.739798208617131,-32.049045953003670,-9.904999999999999
115.739799441929193,-32.049047156008783,-9.951000000000001
115.739801030524546,-32.049045620227972,-9.952000000000000
115.739802107334185,-32.049046650282207,-10.016999999999999
115.739803048079821,-32.049047561713515,-10.097000000000000
115.739804604657607,-32.049046043655899,-10.101000000000001
115.739805712743049,-32.049047110104205,-10.157999999999999
115.739822392127181,-32.049047275930164,-10.616000000000000
115.739824530294001,-32.049045826799890,-10.581000000000000
115.739825732577899,-32.049046975371567,-10.603999999999999
115.739826600305733,-32.049047804889696,-10.680000000000000
115.739828611515065,-32.049046345476384,-10.650000000000000
115.739829782399639,-32.049047466673521,-10.673000000000000
115.739831933010692,-32.049045882355088,-10.643000000000001
115.739832989134996,-32.049046876120279,-10.683999999999999
115.739834013736285,-32.049047851530524,-10.727000000000000
115.739836215690673,-32.049046384992636,-10.673999999999999
115.739837104598763,-32.049047214721270,-10.741000000000000
115.739840385093828,-32.049046651963522,-10.736000000000001
115.739841305401370,-32.049047509066646,-10.794000000000000
115.739843391977246,-32.049045960194526,-10.755000000000001
115.739844249362378,-32.049046771568158,-10.820000000000000
115.739845200945737,-32.049047665065316,-10.868000000000000
115.739847143463322,-32.049045808054316,-10.862000000000000
115.739848241330066,-32.049046847338296,-10.880000000000001
115.739849171980524,-32.049047722585769,-10.930000000000000
115.739852139964810,-32.049046777847899,-10.975000000000000
115.739853102138355,-32.049047671450296,-11.016000000000000
115.739863536256379,-32.049046791916936,-10.022000000000000
115.739864498182769,-32.049047703558365,-10.038000000000000
115.739867338838678,-32.049046775595855,-10.050000000000001
115.739868279832180,-32.049047668987590,-10.065000000000000
115.739868813127771,-32.049048170432457,-10.173999999999999
115.739868771632743,-32.049048106874451,-10.420999999999999
115.739868353839171,-32.049047678744103,-10.768000000000001
115.739868448779106,-32.049047706750301,-11.271000000000001
115.739868386351105,-32.049047624942631,-11.561999999999999
115.739868606147027,-32.049047816564197,-11.787000000000001
115.739868136268342,-32.049047324770569,-12.215000000000000
115.739868596545847,-32.049047744302477,-12.393000000000001
115.739869067289817,-32.049048172959218,-12.579000000000001
115.739871771139889,-32.049047180491073,-11.468000000000000
115.739871354335222,-32.049046680204320,-12.487000000000000
115.739872494438956,-32.049047728928784,-12.810000000000000
115.739874912727501,-32.049046706559302,-11.122000000000000
115.739875571373588,-32.049047335541289,-11.218000000000000
115.739875571744420,-32.049047308482628,-11.505000000000001
115.739875457231292,-32.049047163011657,-11.835000000000001
115.739876074258689,-32.049047737455183,-11.962999999999999
115.739875865670925,-32.049047500841148,-12.345000000000001
115.739875813833024,-32.049047419138738,-12.694000000000001
115.739876190502414,-32.049047756652392,-12.926000000000000
115.739876368556054,-32.049047902755049,-13.227000000000000
115.739878244194969,-32.049046288639836,-11.278000000000000
115.739878339382130,-32.049046298606925,-12.162000000000001
115.739878392085330,-32.049046317172433,-12.474000000000000
115.739878486654405,-32.049046372237299,-12.789000000000000
115.739878801143021,-32.049046609904138,-13.417999999999999
115.739879658528480,-32.049047421277528,-13.510000000000000
115.739882382569689,-32.049046501176164,-13.613000000000000
115.739883375772095,-32.049047449211500,-13.659000000000001
115.739884254090541,-32.049048278834533,-13.747999999999999
115.739886197225445,-32.049046376725151,-13.772000000000000
115.739887106819751,-32.049047242742219,-13.852000000000000
115.739888079212847,-32.049048163508289,-13.907999999999999
115.739889988846855,-32.049046387356768,-13.920999999999999
115.739890814832975,-32.049047171355575,-14.036000000000000
115.739891849901369,-32.049048155890191,-14.071000000000000
115.739893687258871,-32.049046243708339,-14.114000000000001
115.739894711860828,-32.049047219118087,-14.150000000000000
115.739895642388134,-32.049048103384763,-14.234000000000000
115.739898525898539,-32.049047139764461,-14.332000000000001
115.739899602585709,-32.049048178837459,-14.340999999999999
115.739902401499023,-32.049047205355272,-14.455000000000000
115.739903499119180,-32.049048262677914,-14.456000000000000
115.739905271328979,-32.049046467118423,-14.483000000000001
115.739906348016234,-32.049047506191357,-14.491000000000000
115.739907330628796,-32.049048454121227,-14.551000000000000
115.739909218587840,-32.049046713837072,-14.529999999999999
115.739910274465771,-32.049047725640747,-14.551000000000000
115.739913163374524,-32.049047140946698,-14.529999999999999
115.739914187853074,-32.049048125375855,-14.561999999999999
115.739915915848215,-32.049046464688409,-14.576000000000001
115.739916908680144,-32.049047439782157,-14.625000000000000
115.739917943625215,-32.049048433336118,-14.654999999999999
115.739919746616138,-32.049046710248682,-14.661000000000000
115.739920802246985,-32.049047740091389,-14.667000000000000
115.739923479848400,-32.049047117213327,-14.705000000000000
115.739760980967006,-32.049044292905307,-8.789999999999999
115.739762756475699,-32.049043029606857,-8.776000000000000
115.739764072777206,-32.049044359728391,-8.849000000000000
115.739765841280899,-32.049042834757536,-8.849000000000000
115.739767136649519,-32.049044146629335,-8.920999999999999
115.739770169369692,-32.049043888116572,-8.986000000000001
115.739773233983712,-32.049043620900058,-9.048999999999999
115.739774571341897,-32.049044960251607,-9.109000000000000
115.739776350806380,-32.049043408327215,-9.102000000000000
115.739777761429892,-32.049044811552641,-9.153000000000000
115.739779362964441,-32.049043104505884,-9.164000000000000
115.739780648361290,-32.049044371174489,-9.225000000000000
115.739783407964467,-32.049043947571924,-9.292000000000000
115.739784421727833,-32.049044940916346,-9.379000000000000
115.739786106623143,-32.049043333926910,-9.375999999999999
115.739787298069174,-32.049044500432757,-9.441000000000001
115.739788854276284,-32.049043009434023,-9.439000000000000
115.739789941304963,-32.049044066652307,-9.513999999999999
115.739790861117527,-32.049044959833999,-9.608000000000001
115.739792888439069,-32.049043870433572,-9.558000000000000
115.739793829308169,-32.049044772845377,-9.647000000000000
115.739795375790450,-32.049043218604382,-9.648000000000000
115.739796525494384,-32.049044339591219,-9.709000000000000
115.739799117634035,-32.049043769990831,-9.788000000000000
115.739800016513740,-32.049044644922766,-9.878000000000000
115.739801782049952,-32.049043336420709,-9.853999999999999
115.739802660243981,-32.049044175063848,-9.946000000000000
115.739803747396465,-32.049045223262468,-10.007999999999999
115.739805178500234,-32.049043586687205,-10.026999999999999
115.739818565603557,-32.049043629573781,-10.346000000000000
115.739819736487945,-32.049044750771003,-10.384000000000000
115.739822271885984,-32.049043684462909,-10.503000000000000
115.739823704308449,-32.049045042800657,-10.494999999999999
115.739825736203500,-32.049043619676169,-10.462000000000000
115.739826687663040,-32.049044522193022,-10.528000000000000
115.739827691454934,-32.049045470334065,-10.583000000000000
115.739829915084016,-32.049043967928661,-10.541000000000000
115.739830824801331,-32.049044824926568,-10.609000000000000
115.739833152106087,-32.049043485925935,-10.538000000000000
115.739834197887504,-32.049044461546742,-10.582000000000001
115.739835222488793,-32.049045436956945,-10.627000000000001
115.739837446983060,-32.049043871414518,-10.590999999999999
115.739838409032814,-32.049044774036581,-10.645000000000000
115.739839350026003,-32.049045667428516,-10.699000000000000
115.739841384393173,-32.049044063912675,-10.672000000000001
115.739842482259803,-32.049045103196704,-10.696999999999999
115.739845334494845,-32.049044103183554,-10.747999999999999
115.739846233745837,-32.049044951056523,-10.807000000000000
115.739849274871744,-32.049044079212152,-10.843000000000000
115.739850257854556,-32.049045000083794,-10.885000000000000
115.739851094306772,-32.049045793207682,-10.951000000000001
115.739852920333291,-32.049043935038497,-10.967000000000001
115.739853840517299,-32.049044801161074,-11.016999999999999
115.739865446385252,-32.049044979687601,-10.013999999999999
115.739865927348447,-32.049045435508290,-10.132000000000000
115.739869751976173,-32.049045356260805,-10.414000000000000
115.739869627861893,-32.049045138528115,-11.471000000000000
115.739870129881666,-32.049045603578932,-11.619999999999999
115.739873281812109,-32.049045147791588,-11.279000000000000
115.739875808350078,-32.049043955103372,-11.382999999999999
115.739877574958811,-32.049045659552597,-11.183000000000000
115.739878014674261,-32.049046033776136,-11.635999999999999
115.739877962712725,-32.049045961093285,-11.956000000000000
115.739878037708635,-32.049045898693379,-13.295000000000000
115.739879462547492,-32.049043946327537,-11.185000000000000
115.739879546897328,-32.049043974228447,-11.742000000000001
115.739880038574313,-32.049044421134823,-11.904999999999999
115.739879955336988,-32.049044312057930,-12.247999999999999
115.739879997573709,-32.049044321498606,-12.568000000000000
115.739879716338706,-32.049043975912944,-13.369000000000000
115.739880205048948,-32.049044639288638,-11.260999999999999
115.739880217493237,-32.049044504100600,-12.843999999999999
115.739880531858233,-32.049044750786997,-13.473000000000001
115.739881420643101,-32.049045589534877,-13.557000000000000
115.739884325828214,-32.049044590047245,-13.637000000000000
115.739885350430029,-32.049045565457071,-13.673000000000000
115.739888127792383,-32.049044618823309,-13.773999999999999
115.739889016577322,-32.049045457571147,-13.865000000000000
115.739891920278993,-32.049044566317988,-13.923000000000000
115.739892809063974,-32.049045405065797,-14.016000000000000
115.739895671641364,-32.049044423195909,-14.114000000000001
115.739896654377418,-32.049045362106305,-14.170000000000000
115.739897595371218,-32.049046255497800,-14.246000000000000
115.739899474223620,-32.049044406873854,-14.265000000000001
115.739900446493252,-32.049045336659397,-14.329000000000001
115.739901439695828,-32.049046284694604,-14.382999999999999
115.739903274580868,-32.049044552903688,-14.377000000000001
115.739904309649390,-32.049045537438190,-14.412000000000001
115.739907169878094,-32.049044726939556,-14.460000000000001
115.739908215165897,-32.049045738637979,-14.484000000000000
115.739910999657070,-32.049045044656530,-14.528000000000000
115.739912086810804,-32.049046092854255,-14.529999999999999
115.739913814805931,-32.049044432166838,-14.541000000000000
115.739914891369651,-32.049045480259267,-14.538000000000000
115.739917729305589,-32.049044750725827,-14.571999999999999
115.739918722261152,-32.049045716800009,-14.625999999999999
115.739921399986116,-32.049045084902431,-14.664999999999999
115.739922434560413,-32.049046105515018,-14.683999999999999
115.739924099509253,-32.049044408117581,-14.670000000000000
115.739925123740690,-32.049045410585748,-14.702999999999999
115.739761534372363,-32.049041781608928,-8.692000000000000
115.739764483360787,-32.049041450097526,-8.779999999999999
115.739767505367155,-32.049041200499097,-8.851000000000001
115.739768821668690,-32.049042530620561,-8.922000000000001
115.739770726483499,-32.049041106233510,-8.903000000000000
115.739771980233584,-32.049042363566784,-8.978000000000000
115.739773770040884,-32.049040829786840,-8.968999999999999
115.739775107399069,-32.049042169138389,-9.032000000000000
115.739777973273888,-32.049041719530159,-9.112000000000000
115.739780952054545,-32.049041532647124,-9.160000000000000
115.739782153843350,-32.049042717297418,-9.230000000000000
115.739783797119983,-32.049041055769521,-9.233000000000001
115.739785009251662,-32.049042258564178,-9.298999999999999
115.739786544402236,-32.049040758335344,-9.298999999999999
115.739787547822786,-32.049041733535354,-9.387000000000000
115.739790317397791,-32.049041355135685,-9.455000000000000
115.739791519433936,-32.049042521746784,-9.516999999999999
115.739793201485753,-32.049041122206994,-9.502000000000001
115.739794299104560,-32.049042179530545,-9.574999999999999
115.739797256952286,-32.049041974397419,-9.614000000000001
115.739797988615763,-32.049042685292818,-9.726000000000001
115.739799618211563,-32.049041249148260,-9.718999999999999
115.739801029453488,-32.049042607275673,-9.747999999999999
115.739803401179230,-32.049041891151276,-9.848000000000001
115.739804373447825,-32.049042820937522,-9.927000000000000
115.739816495468474,-32.049041660503399,-10.225000000000000
115.739817300397377,-32.049042435272554,-10.318000000000000
115.739819584971045,-32.049041122909692,-10.266999999999999
115.739820609572135,-32.049042098320029,-10.327999999999999
115.739821529508603,-32.049042982481950,-10.401000000000000
115.739823530127850,-32.049041522963421,-10.375000000000000
115.739824659393634,-32.049042589622125,-10.416000000000000
115.739827071171860,-32.049041269503000,-10.347000000000000
115.739827573067785,-32.049041743573511,-10.483000000000001
115.739828995023842,-32.049043092786349,-10.473000000000001
115.739831008705423,-32.049041452981918,-10.455000000000000
115.739832158904250,-32.049042537890216,-10.486000000000001
115.739835345324565,-32.049041883989482,-10.509000000000000
115.739836317840727,-32.049042795736383,-10.564000000000000
115.739838456625307,-32.049041301508105,-10.520000000000000
115.739839502159541,-32.049042295167965,-10.558999999999999
115.739840485142224,-32.049043216039685,-10.608000000000001
115.739842385670315,-32.049041331548956,-10.609000000000000
115.739843410395252,-32.049042297939557,-10.650000000000000
115.739844445586698,-32.049043273454977,-10.686000000000000
115.739846336637186,-32.049041307682913,-10.712999999999999
115.739847267287587,-32.049042182930393,-10.766999999999999
115.739848354687780,-32.049043213089526,-10.791000000000000
115.739850170247834,-32.049041345795530,-10.805999999999999
115.739851059032361,-32.049042184543616,-10.866000000000000
115.739852041891538,-32.049043114434795,-10.904999999999999
115.739854686033212,-32.049041841729135,-11.016999999999999
115.739855616560050,-32.049042725996109,-11.065000000000000
115.739856474068887,-32.049043528350104,-11.129000000000000
115.739866512561974,-32.049042148740234,-11.701000000000001
115.739867307272050,-32.049042896345149,-11.782000000000000
115.739869895249115,-32.049041857621162,-11.877000000000001
115.739874229519828,-32.049042459998951,-11.247000000000000
115.739874972021255,-32.049043152960060,-11.329000000000001
115.739878364927662,-32.049042889004717,-11.207000000000001
115.739881165447997,-32.049041798268789,-11.270000000000000
115.739881029878305,-32.049041643567712,-11.593999999999999
115.739881208426397,-32.049041753592135,-12.154999999999999
115.739881177521426,-32.049041690139418,-12.488000000000000
115.739881282433373,-32.049041763348662,-12.792999999999999
115.739881763520259,-32.049042210149750,-12.990000000000000
115.739881576112637,-32.049041973746277,-13.420000000000000
115.739882423031602,-32.049042775994820,-13.516000000000000
115.739883364025246,-32.049043669386414,-13.581000000000000
115.739885325744353,-32.049041956898257,-13.570000000000000
115.739886214529236,-32.049042795646102,-13.653000000000000
115.739887186798697,-32.049043725431744,-13.707000000000001
115.739889097421525,-32.049041877123791,-13.720000000000001
115.739890038415197,-32.049042770515349,-13.787000000000001
115.739890958475954,-32.049043645657221,-13.861000000000001
115.739893800367597,-32.049042627498572,-13.970000000000001
115.739894720428367,-32.049043502640444,-14.050000000000001
115.739897571550330,-32.049042583802084,-14.125000000000000
115.739898481144706,-32.049043449819088,-14.214000000000000
115.739901257147125,-32.049042602400128,-14.289000000000000
115.739902260692560,-32.049043568579727,-14.337000000000000
115.739905120921236,-32.049042758081129,-14.381000000000000
115.739906145399658,-32.049043742510349,-14.422000000000001
115.739907832517801,-32.049041973167242,-14.472000000000000
115.739908867339111,-32.049042975740839,-14.503000000000000
115.739909943902745,-32.049044023833289,-14.510999999999999
115.739911766096142,-32.049042445269407,-14.471000000000000
115.739912811383988,-32.049043456967780,-14.497000000000000
115.739915565711698,-32.049042645416186,-14.582000000000001
115.739916715417124,-32.049043766401979,-14.536000000000000
115.739918306235467,-32.049042068267667,-14.582000000000001
115.739919330466790,-32.049043070735898,-14.615000000000000
115.739920375631129,-32.049044091453780,-14.629000000000000
115.739921998837701,-32.049042348537469,-14.651999999999999
115.739923075401450,-32.049043396629827,-14.645000000000000
115.739925667911223,-32.049042799968156,-14.673999999999999
115.739926681676181,-32.049043793311498,-14.712000000000000
115.739763083451251,-32.049040037957710,-8.711000000000000
115.739764977181494,-32.049038649543654,-8.692000000000000
115.739766189065620,-32.049039870377598,-8.776999999999999
115.739768051767314,-32.049038427530320,-8.763000000000000
115.739769389125385,-32.049039766881926,-8.835000000000001
115.739772390693275,-32.049039462955456,-8.906000000000001
115.739775402851194,-32.049039159134217,-8.976000000000001
115.739776740209408,-32.049040498485738,-9.039000000000000
115.739778391850990,-32.049038999415174,-9.028000000000000
115.739779739922938,-32.049040329852424,-9.089000000000000
115.739781184336834,-32.049038494952526,-9.109999999999999
115.739782542998910,-32.049039825495015,-9.167000000000000
115.739785248662500,-32.049039473522392,-9.241000000000000
115.739787808908204,-32.049038912625917,-9.335000000000001
115.739789083962279,-32.049040161150046,-9.393000000000001
115.739790755671251,-32.049038743465879,-9.380000000000001
115.739791863756452,-32.049039809914298,-9.456000000000000
115.739794591341905,-32.049039404034701,-9.525000000000000
115.739795814434643,-32.049040579875893,-9.584000000000000
115.739797328899343,-32.049039043358128,-9.590000000000000
115.739798426518149,-32.049040100681630,-9.662000000000001
115.739802115411223,-32.049040651541553,-9.805999999999999
115.739813599471717,-32.049038898414139,-10.004000000000000
115.739814529998142,-32.049039782681390,-10.084000000000000
115.739815638207261,-32.049040840110038,-10.138000000000000
115.739817462503709,-32.049039108215119,-10.151000000000000
115.739818403373008,-32.049040010626747,-10.225000000000000
115.739821533134347,-32.049039626786552,-10.247999999999999
115.739822380052757,-32.049040429035486,-10.335000000000001
115.739824781364490,-32.049039099791557,-10.270000000000000
115.739825920973118,-32.049040184594638,-10.311000000000000
115.739829042987580,-32.049039593199225,-10.336000000000000
115.739830099111742,-32.049040586964459,-10.385999999999999
115.739832313015910,-32.049039021316830,-10.353999999999999
115.739833411006018,-32.049040051581372,-10.394000000000000
115.739834351999122,-32.049040944973342,-10.457000000000001
115.739836386242629,-32.049039350477130,-10.430000000000000
115.739837390034566,-32.049040298618102,-10.480000000000000
115.739840388552821,-32.049039444391916,-10.516000000000000
115.739841455019985,-32.049040456301448,-10.551000000000000
115.739844485679328,-32.049039575332351,-10.597000000000000
115.739845395520348,-32.049040423310593,-10.657999999999999
115.739848214748804,-32.049039513177064,-10.715000000000000
115.739849270996814,-32.049040497922576,-10.747000000000000
115.739851946290614,-32.049039270630615,-10.851000000000001
115.739852918806889,-32.049040182377389,-10.896000000000001
115.739853797124994,-32.049041012000615,-10.957000000000001
115.739855612190411,-32.049039180784746,-10.968999999999999
115.739856521907953,-32.049040037782483,-11.023000000000000
115.739857316617929,-32.049040785387433,-11.101000000000001
115.739864149364692,-32.049039924175190,-11.458000000000000
